ID,score
0,3766.25
1,8379.583333333334
2,13959.25
3,14861.25
4,8438.25
5,13575.333333333334
6,15041.166666666666
7,12125.083333333334
8,5882.083333333333
9,5668.25
10,8738.333333333334
11,16338.5
12,2956.6666666666665
13,12596.583333333334
14,6454.166666666667
15,15201.583333333334
16,7119.583333333333
17,5418.0
18,13606.5
19,12310.75
20,10427.25
21,5063.333333333333
22,12548.5
23,7720.0
24,15338.75
25,3617.1666666666665
26,8351.916666666666
27,5573.583333333333
28,6025.333333333333
29,8398.083333333334
30,9206.25
31,9555.916666666666
32,12387.666666666666
33,6594.5
34,11213.916666666666
35,9595.75
36,6704.416666666667
37,9557.666666666666
38,11022.25
39,9511.25
40,14263.083333333334
41,8304.833333333334
42,7437.0
43,17388.25
44,15867.583333333334
45,17228.25
46,4657.666666666667
47,15086.0
48,9357.166666666666
49,5559.0
50,13115.166666666666
51,13594.0
52,7538.0
53,2544.25
54,3787.9166666666665
55,3184.25
56,12566.5
57,11478.0
58,8197.916666666666
59,5940.5
60,8961.166666666666
61,4185.75
62,9259.416666666666
63,5398.0
64,12409.083333333334
65,9940.583333333334
66,8978.416666666666
67,2986.6666666666665
68,15290.083333333334
69,16012.25
70,7406.25
71,14488.416666666666
72,14315.333333333334
73,1123.0
74,3148.8333333333335
75,16346.416666666666
76,9384.25
77,12217.833333333334
78,13362.333333333334
79,14653.5
80,15485.0
81,10033.416666666666
82,14059.0
83,16428.916666666668
84,12439.666666666666
85,15959.75
86,5301.416666666667
87,16576.75
88,14053.916666666666
89,7967.166666666667
90,8903.583333333334
91,16687.916666666668
92,1998.75
93,12161.0
94,5481.666666666667
95,7243.333333333333
96,13375.75
97,6196.916666666667
98,10955.25
99,9958.666666666666
100,16221.916666666666
101,13081.833333333334
102,5602.416666666667
103,10735.25
104,5643.083333333333
105,10973.75
106,12676.0
107,13293.833333333334
108,16919.166666666668
109,4538.5
110,8417.5
111,2642.5
112,13337.916666666666
113,5769.166666666667
114,14167.0
115,3470.3333333333335
116,2478.5
117,16141.583333333334
118,12591.5
119,13287.75
120,3288.3333333333335
121,11669.5
122,13551.833333333334
123,2350.6666666666665
124,12832.916666666666
125,13800.666666666666
126,12598.666666666666
127,11434.75
128,7113.583333333333
129,3244.5833333333335
130,6976.833333333333
131,7213.666666666667
132,9997.333333333334
133,3085.3333333333335
134,2648.9166666666665
135,15242.583333333334
136,10071.25
137,5711.5
138,1335.5
139,7169.5
140,13520.833333333334
141,14197.416666666666
142,16374.666666666666
143,13331.666666666666
144,13946.916666666666
145,6143.416666666667
146,11451.083333333334
147,5638.916666666667
148,8259.083333333334
149,12404.75
150,8066.583333333333
151,8109.083333333333
152,3730.5833333333335
153,4157.25
154,8367.0
155,8260.833333333334
156,4596.75
157,4479.333333333333
158,11923.916666666666
159,5810.166666666667
160,5730.0
161,13136.083333333334
162,13047.583333333334
163,5614.083333333333
164,15958.916666666666
165,12492.333333333334
166,8182.916666666667
167,10595.166666666666
168,9042.583333333334
169,15804.75
170,6263.25
171,9303.666666666666
172,5702.916666666667
173,12295.333333333334
174,10352.083333333334
175,15399.083333333334
176,14215.083333333334
177,14345.083333333334
178,6235.0
179,8141.583333333333
180,13320.916666666666
181,9075.25
182,8080.916666666667
183,5570.083333333333
184,17396.5
185,7037.916666666667
186,9235.416666666666
187,9360.916666666666
188,1677.3333333333333
189,5729.5
190,18310.416666666668
191,12245.5
192,13877.0
193,5430.166666666667
194,15816.0
195,6087.833333333333
196,6490.75
197,10461.25
198,6376.25
199,13678.083333333334
200,11539.416666666666
201,14460.833333333334
202,7071.0
203,18138.416666666668
204,16986.416666666668
205,4236.916666666667
206,3824.6666666666665
207,9390.833333333334
208,7032.916666666667
209,3143.4166666666665
210,17667.333333333332
211,11011.166666666666
212,12962.083333333334
213,16253.5
214,9582.833333333334
215,11000.75
216,4559.333333333333
217,7150.75
218,6571.166666666667
219,5833.166666666667
220,7859.083333333333
221,4889.083333333333
222,8613.0
223,15957.75
224,15951.0
225,11688.5
226,17043.083333333332
227,11731.0
228,6501.916666666667
229,13576.083333333334
230,12349.833333333334
231,10911.583333333334
232,13859.791666666666
233,9937.666666666666
234,9276.166666666666
235,15138.833333333334
236,3529.1666666666665
237,6144.25
238,14232.75
239,12051.166666666666
240,8177.75
241,14881.416666666666
242,5713.5
243,9629.333333333334
244,10105.333333333334
245,8766.416666666666
246,13567.083333333334
247,12670.333333333334
248,10602.75
249,14248.833333333334
250,10356.25
251,9111.25
252,12629.5
253,3451.8333333333335
254,4462.416666666667
255,14969.833333333334
256,9216.916666666666
257,10045.25
258,13348.333333333334
259,2899.3333333333335
260,2958.8333333333335
261,11012.75
262,11474.083333333334
263,13810.5
264,7604.833333333333
265,8840.583333333334
266,11065.916666666666
267,10149.583333333334
268,13694.166666666666
269,5394.25
270,16409.583333333332
271,14152.0
272,6207.5
273,3505.9166666666665
274,12005.75
275,6967.666666666667
276,9122.833333333334
277,10245.5
278,14644.083333333334
279,10619.666666666666
280,11004.166666666666
281,13061.666666666666
282,11045.666666666666
283,2266.9166666666665
284,7548.5
285,16556.166666666668
286,15266.75
287,3928.9166666666665
288,11809.083333333334
289,5520.666666666667
290,5542.333333333333
291,16949.416666666668
292,16492.75
293,11698.25
294,14736.166666666666
295,11687.333333333334
296,16707.833333333332
297,4084.25
298,9847.833333333334
299,7052.166666666667
300,15206.75
301,7738.416666666667
302,16553.0
303,14797.833333333334
304,7405.333333333333
305,9687.25
306,2934.75
307,8145.416666666667
308,6173.75
309,11528.083333333334
310,4038.3333333333335
311,16219.166666666666
312,9291.833333333334
313,10014.666666666666
314,1991.6666666666667
315,6673.916666666667
316,14652.666666666666
317,13172.916666666666
318,8658.083333333334
319,9674.333333333334
320,8305.75
321,7634.0
322,4900.25
323,3040.0
324,15267.583333333334
325,13919.083333333334
326,13296.333333333334
327,8111.25
328,11500.583333333334
329,9351.666666666666
330,14163.083333333334
331,8743.833333333334
332,11514.416666666666
333,5969.25
334,9643.166666666666
335,9694.333333333334
336,2099.25
337,10703.416666666666
338,4900.583333333333
339,9412.083333333334
340,2200.0
341,16317.75
342,2621.75
343,8109.916666666667
344,11466.583333333334
345,8861.416666666666
346,5177.083333333333
347,8352.833333333334
348,7016.916666666667
349,14611.0
350,11533.75
351,5533.5
352,8088.0
353,5763.416666666667
354,7251.166666666667
355,7614.083333333333
356,9710.416666666666
357,13897.916666666666
358,12278.166666666666
359,8485.416666666666
360,4957.583333333333
361,9241.666666666666
362,4152.083333333333
363,10666.416666666666
364,15742.333333333334
365,14406.583333333334
366,9877.5
367,13423.916666666666
368,7153.833333333333
369,5198.75
370,6478.166666666667
371,8998.25
372,8048.0
373,16797.083333333332
374,8338.833333333334
375,4926.25
376,9324.333333333334
377,9418.25
378,17183.083333333332
379,13216.083333333334
380,5799.166666666667
381,6035.583333333333
382,12468.166666666666
383,6792.416666666667
384,17146.833333333332
385,15806.5
386,5774.75
387,3243.6666666666665
388,8484.833333333334
389,10412.166666666666
390,10199.416666666666
391,9760.25
392,6970.833333333333
393,9437.166666666666
394,11993.416666666666
395,6231.75
396,18156.25
397,13194.75
398,6212.25
399,4285.416666666667
400,13658.833333333334
401,12175.0
402,14193.333333333334
403,12387.083333333334
404,9553.416666666666
405,17891.916666666668
406,10091.166666666666
407,10293.25
408,5499.583333333333
409,10937.333333333334
410,11933.583333333334
411,4938.333333333333
412,14039.0
413,6911.0
414,14028.083333333334
415,7056.916666666667
416,3380.0833333333335
417,15097.25
418,11540.0
419,3494.3333333333335
420,9792.833333333334
421,5641.083333333333
422,12105.333333333334
423,11601.416666666666
424,4989.583333333333
425,6501.333333333333
426,2551.6666666666665
427,8330.5
428,12525.666666666666
429,5802.25
430,8585.25
431,6955.083333333333
432,8693.5
433,2930.5833333333335
434,4425.583333333333
435,4849.166666666667
436,6319.333333333333
437,8525.5
438,13912.5
439,10905.0
440,5656.416666666667
441,6413.166666666667
442,12375.5
443,11046.333333333334
444,8904.25
445,6802.791666666667
446,4642.0
447,14112.5
448,18674.166666666668
449,11546.5
450,7632.833333333333
451,7093.333333333333
452,13365.083333333334
453,16001.0
454,15410.916666666666
455,12169.25
456,5321.333333333333
457,5939.833333333333
458,5235.916666666667
459,6383.0
460,2329.8333333333335
461,6473.083333333333
462,11642.5
463,16017.5
464,9417.833333333334
465,9576.416666666666
466,4582.25
467,9931.916666666666
468,3643.75
469,14699.583333333334
470,5959.083333333333
471,12698.083333333334
472,11665.041666666666
473,822.0833333333334
474,12535.0
475,13492.5
476,8365.916666666666
477,9848.666666666666
478,5641.583333333333
479,12262.5
480,15080.5
481,8584.166666666666
482,15160.916666666666
