ID,score
0,1210.6666666666667
1,10977.111111111111
2,14788.666666666666
3,17101.0
4,13278.555555555555
5,11037.333333333334
6,9480.888888888889
7,19137.666666666668
8,9400.333333333334
9,4753.111111111111
10,16591.444444444445
11,16863.777777777777
12,2515.5555555555557
13,17282.333333333332
14,3490.6666666666665
15,13707.777777777777
16,10882.555555555555
17,8141.777777777777
18,18308.444444444445
19,6131.111111111111
20,3230.5555555555557
21,7522.222222222223
22,14744.111111111111
23,1700.5555555555557
24,16773.777777777777
25,1976.5555555555557
26,11997.555555555555
27,8901.333333333334
28,12294.777777777777
29,2807.6666666666665
30,7964.111111111111
31,1446.4444444444443
32,11872.333333333334
33,7024.222222222223
34,11271.222222222223
35,6806.111111111111
36,5903.777777777777
37,7408.111111111111
38,6443.888888888889
39,10770.0
40,13230.555555555555
41,12141.0
42,1172.5555555555557
43,18650.88888888889
44,17880.666666666668
45,15663.444444444445
46,5612.555555555556
47,11663.0
48,4894.666666666667
49,1746.4444444444443
50,15487.666666666666
51,15601.111111111111
52,8918.333333333334
53,1256.5555555555557
54,3872.222222222222
55,6500.111111111111
56,14366.222222222223
57,11422.888888888889
58,9902.0
59,5980.111111111111
60,9015.333333333334
61,3076.8888888888887
62,4004.4444444444443
63,7136.666666666667
64,13671.111111111111
65,16119.666666666666
66,4244.888888888889
67,4644.444444444444
68,14324.555555555555
69,17974.222222222223
70,10800.888888888889
71,14346.555555555555
72,12669.222222222223
73,1481.7777777777778
74,4216.0
75,13048.444444444445
76,10662.888888888889
77,14230.555555555555
78,17351.444444444445
79,10268.888888888889
80,12570.0
81,10631.333333333334
82,18812.88888888889
83,15030.111111111111
84,7159.555555555556
85,18190.666666666668
86,7266.333333333333
87,13433.666666666666
88,15693.111111111111
89,10626.111111111111
90,1365.7777777777778
91,18353.88888888889
92,233.55555555555554
93,10785.0
94,1873.5555555555557
95,9993.444444444445
96,15306.777777777777
97,7448.0
98,7968.888888888889
99,15833.777777777777
100,17813.0
101,15294.888888888889
102,6929.888888888889
103,9475.444444444445
104,9017.0
105,6925.333333333333
106,10320.555555555555
107,12009.888888888889
108,14622.777777777777
109,4089.8888888888887
110,3007.1111111111113
111,2158.4444444444443
112,10597.555555555555
113,3968.222222222222
114,13710.0
115,3659.4444444444443
116,3132.222222222222
117,13340.111111111111
118,8250.333333333334
119,12438.444444444445
120,5090.777777777777
121,16542.444444444445
122,13858.555555555555
123,1249.888888888889
124,14309.777777777777
125,15272.666666666666
126,18689.222222222223
127,7290.0
128,4975.333333333333
129,2110.8888888888887
130,6991.111111111111
131,11539.111111111111
132,12785.777777777777
133,6317.555555555556
134,2034.111111111111
135,16319.333333333334
136,16270.0
137,7401.111111111111
138,2160.8888888888887
139,14704.888888888889
140,15022.555555555555
141,8107.888888888889
142,15048.444444444445
143,9300.0
144,9509.111111111111
145,528.6666666666666
146,12807.666666666666
147,3408.6666666666665
148,3365.4444444444443
149,16758.11111111111
150,7876.111111111111
151,11958.666666666666
152,5366.0
153,4787.333333333333
154,4150.333333333333
155,3978.777777777778
156,2920.4444444444443
157,4243.666666666667
158,6740.666666666667
159,4761.777777777777
160,7072.777777777777
161,7578.0
162,10086.888888888889
163,1677.888888888889
164,18609.666666666668
165,10982.888888888889
166,12032.222222222223
167,15328.111111111111
168,2224.4444444444443
169,13732.666666666666
170,2323.4444444444443
171,7471.888888888889
172,4781.777777777777
173,16657.666666666668
174,16021.888888888889
175,16630.0
176,10673.444444444445
177,8872.333333333334
178,618.3333333333334
179,8873.555555555555
180,13721.444444444445
181,11601.777777777777
182,4415.222222222223
183,4414.555555555556
184,18683.555555555555
185,6112.777777777777
186,5055.333333333333
187,8411.444444444445
188,4186.0
189,4500.444444444444
190,17336.555555555555
191,10568.333333333334
192,14074.888888888889
193,5588.888888888889
194,17354.666666666668
195,7278.777777777777
196,5547.444444444444
197,4434.888888888889
198,9568.444444444445
199,15348.0
200,16122.444444444445
201,13917.222222222223
202,5619.666666666667
203,19399.222222222223
204,13923.777777777777
205,2815.4444444444443
206,4117.0
207,6674.222222222223
208,10310.0
209,4593.0
210,18162.0
211,10999.666666666666
212,13786.666666666666
213,14965.555555555555
214,10289.222222222223
215,13867.333333333334
216,2667.4444444444443
217,5716.444444444444
218,5657.0
219,5418.777777777777
