ID,score
0,2864.0
1,10416.333333333334
2,6694.0
3,11001.666666666666
4,16319.333333333334
5,16527.666666666668
6,3722.3333333333335
7,19022.0
8,3899.3333333333335
9,5485.666666666667
10,16765.666666666668
11,16701.666666666668
12,4199.333333333333
13,17173.0
14,2414.6666666666665
15,15916.0
16,3522.0
17,5598.666666666667
18,19175.333333333332
19,6488.0
20,6803.0
21,9081.666666666666
22,9592.666666666666
23,692.0
24,18500.666666666668
25,1180.0
26,13311.666666666666
27,5711.0
28,4233.0
29,3718.6666666666665
30,13289.666666666666
31,1772.6666666666667
32,11056.0
33,3219.0
34,11073.333333333334
35,6921.0
36,9269.666666666666
37,11787.666666666666
38,2882.3333333333335
39,10904.333333333334
40,18284.0
41,11336.0
42,2931.3333333333335
43,17694.333333333332
44,19005.0
45,15534.0
46,6297.0
47,13017.333333333334
48,7647.0
49,1327.6666666666667
50,14998.0
51,17872.0
52,6048.0
53,2321.3333333333335
54,6133.666666666667
55,4666.333333333333
56,14451.666666666666
57,3346.6666666666665
58,5420.0
59,4451.333333333333
60,11096.333333333334
61,1956.6666666666667
62,5005.333333333333
63,804.6666666666666
64,12488.666666666666
65,18808.666666666668
66,4838.333333333333
67,4864.0
68,14360.0
69,17398.666666666668
70,12943.666666666666
71,15384.333333333334
72,6233.666666666667
73,922.3333333333334
74,6570.0
75,12879.0
76,12621.0
77,10552.333333333334
78,18937.666666666668
79,15723.666666666666
80,14974.666666666666
81,5741.0
82,18202.0
83,18288.333333333332
84,4355.333333333333
85,19420.666666666668
86,4607.666666666667
87,16523.333333333332
88,13986.0
89,14135.0
90,745.0
91,18124.333333333332
92,30.333333333333332
93,11196.0
94,4507.666666666667
95,4203.333333333333
96,18118.333333333332
97,7321.0
98,9384.666666666666
99,12169.666666666666
100,18149.333333333332
101,9972.666666666666
102,8222.666666666666
103,9013.0
104,5427.0
105,8098.666666666667
106,12447.333333333334
107,14138.0
108,15988.333333333334
109,5658.0
110,5302.333333333333
111,1497.0
112,11755.0
113,7812.333333333333
114,14192.333333333334
115,3200.0
116,3196.3333333333335
117,15107.666666666666
118,7166.0
119,14364.333333333334
120,3015.6666666666665
121,12745.0
122,15000.666666666666
123,2905.0
124,16052.0
125,14140.666666666666
126,18472.666666666668
127,10830.666666666666
128,5945.333333333333
129,561.6666666666666
130,1823.3333333333333
131,10340.333333333334
132,13064.0
133,6864.666666666667
134,651.0
135,18688.666666666668
136,8020.0
137,5134.333333333333
138,2065.3333333333335
139,17070.333333333332
140,6298.0
141,10455.666666666666
142,15389.0
143,5573.0
144,13969.333333333334
145,516.0
146,13050.0
147,3015.6666666666665
148,3256.3333333333335
149,19138.666666666668
150,11621.666666666666
151,10287.333333333334
152,5626.333333333333
153,878.0
154,2622.3333333333335
155,9093.0
156,6480.333333333333
157,7082.0
158,9268.0
159,4059.6666666666665
160,9288.0
161,8567.333333333334
162,9464.333333333334
163,2890.6666666666665
164,18635.333333333332
165,5581.666666666667
166,9869.0
167,17105.666666666668
168,2229.6666666666665
169,15744.0
170,4304.666666666667
171,12292.666666666666
172,1207.6666666666667
173,16764.333333333332
174,17720.333333333332
175,14561.0
176,10658.666666666666
177,10625.0
178,430.6666666666667
179,9237.666666666666
180,17438.666666666668
181,10854.0
182,6348.666666666667
183,1395.0
184,17991.666666666668
185,4726.0
186,3324.0
187,3796.3333333333335
188,1205.0
189,8268.333333333334
190,14571.333333333334
191,7465.666666666667
192,12543.333333333334
193,5213.333333333333
194,15599.666666666666
195,1587.0
196,7005.666666666667
197,6506.0
198,9122.333333333334
199,14172.333333333334
200,11681.0
201,12468.333333333334
202,2861.0
203,18313.333333333332
204,18546.0
205,1295.0
206,2990.6666666666665
207,3634.0
208,12190.666666666666
209,6609.0
210,17623.0
211,9007.666666666666
