ID,score
0,3193.6626506024095
1,8418.216867469879
2,13232.096385542167
3,12925.843373493975
4,11272.180722891566
5,13724.746987951805
6,13680.891566265058
7,14784.277108433733
8,6894.855421686747
9,5799.469879518072
10,13032.951807228914
11,16279.783132530121
12,4002.216867469879
13,16331.89156626506
14,5971.831325301204
15,13943.325301204819
16,7436.542168674699
17,5649.469879518072
18,17133.71084337349
19,9097.325301204819
20,7607.216867469879
21,5299.060240963855
22,12279.795180722891
23,6602.9277108433735
24,16819.301204819276
25,2222.6867469879517
26,11130.963855421685
27,7306.409638554216
28,7056.927710843373
29,8749.698795180722
30,7355.530120481927
31,6055.614457831324
32,10826.614457831323
33,6104.409638554216
34,11959.337349397589
35,6644.686746987952
36,8109.012048192771
37,6482.951807228915
38,7044.975903614458
39,12636.361445783132
40,15036.373493975902
41,11056.638554216866
42,3348.614457831325
43,16588.578313253012
44,16861.710843373494
45,15904.951807228916
46,5085.602409638554
47,13355.674698795181
48,7405.349397590361
49,5500.843373493975
50,15259.602409638552
51,12875.012048192772
52,8094.710843373494
53,2478.855421686747
54,4718.096385542168
55,4036.6867469879517
56,14561.397590361445
57,8551.56626506024
58,7398.698795180722
59,5327.67469879518
60,11523.855421686745
61,4813.373493975903
62,9006.987951807228
63,5285.349397590361
64,12060.265060240963
65,13690.156626506023
66,9431.975903614457
67,2796.2409638554213
68,13469.481927710842
69,17941.180722891564
70,10551.060240963854
71,15863.602409638552
72,13310.445783132529
73,1349.036144578313
74,3976.4578313253005
75,14764.12048192771
76,11631.253012048192
77,13101.265060240963
78,16728.662650602408
79,12168.409638554216
80,15170.963855421685
81,10675.204819277107
82,16658.963855421684
83,16284.493975903611
84,10652.048192771083
85,17019.180722891568
86,6056.012048192771
87,16105.987951807228
88,14601.975903614455
89,11518.831325301204
90,3606.1445783132526
91,15644.01204819277
92,696.7469879518071
93,9683.939759036144
94,4672.409638554216
95,8144.204819277107
96,15696.493975903613
97,6326.771084337349
98,10757.01204819277
99,11491.807228915663
100,16577.867469879515
101,11834.409638554216
102,6976.710843373493
103,9960.012048192772
104,6896.301204819277
105,7920.192771084337
106,11778.759036144576
107,13125.746987951807
108,15607.240963855422
109,3368.927710843373
110,7992.409638554216
111,1919.8554216867467
112,10288.795180722891
113,5472.554216867469
114,15204.048192771084
115,3443.433734939759
116,2047.590361445783
117,14454.277108433735
118,12186.277108433735
119,12459.397590361445
120,4014.2771084337346
121,15367.807228915663
122,13895.698795180722
123,2136.4216867469877
124,13625.927710843373
125,14389.92771084337
126,15658.084337349397
127,9640.987951807228
128,8089.325301204818
129,1823.6867469879517
130,6944.12048192771
131,9830.072289156626
132,12262.313253012047
133,4052.5060240963858
134,3612.1084337349394
135,16931.3734939759
136,11114.722891566264
137,6155.3975903614455
138,2146.1204819277104
139,10357.5421686747
140,14310.638554216866
141,12901.746987951807
142,16463.518072289156
143,11043.975903614457
144,12321.975903614457
145,2007.9277108433732
146,10140.80722891566
147,5258.746987951807
148,4885.289156626506
149,14732.445783132529
