ID,score
0,2537.230769230769
1,9145.692307692309
2,13438.923076923076
3,13339.461538461539
4,12638.384615384615
5,13085.846153846154
6,12369.23076923077
7,16642.384615384617
8,7768.846153846154
9,5563.538461538462
10,15176.23076923077
11,16393.076923076922
12,3948.6153846153848
13,17714.23076923077
14,5217.538461538462
15,13414.615384615385
16,8376.538461538461
17,6306.7692307692305
18,18496.923076923078
19,7378.153846153846
20,5643.307692307692
21,5947.384615384615
22,12725.307692307691
23,5062.2307692307695
24,17261.846153846152
25,1768.076923076923
26,12197.692307692309
27,8292.615384615385
28,8707.153846153846
29,7383.7692307692305
30,6978.538461538462
31,3878.6153846153848
32,10698.076923076924
33,6225.076923076923
34,12102.538461538461
35,5695.307692307692
36,7932.7692307692305
37,5695.153846153846
38,5724.2307692307695
39,13138.0
40,14872.538461538461
41,12134.23076923077
42,1559.4615384615386
43,16824.153846153848
44,17378.923076923078
45,15322.076923076924
46,5299.7692307692305
47,12463.307692307691
48,6220.307692307692
49,4553.076923076923
50,16028.076923076924
51,13261.692307692309
52,8538.538461538461
53,2167.769230769231
54,4760.461538461538
55,4992.692307692308
56,15164.923076923076
57,8316.153846153846
58,7827.846153846154
59,5338.538461538462
60,11807.538461538461
61,4648.923076923077
62,7715.692307692308
63,5720.7692307692305
64,12397.538461538461
65,15408.384615384615
66,8328.307692307691
67,3229.5384615384614
68,13152.384615384615
69,18470.46153846154
70,11607.692307692309
71,15895.615384615385
72,12926.076923076924
73,1561.5384615384614
74,4358.7692307692305
75,13780.307692307691
76,11964.76923076923
77,13702.076923076924
78,17857.46153846154
79,10944.615384615385
80,14408.461538461539
81,10887.538461538461
82,17946.76923076923
83,15885.153846153846
84,9349.23076923077
85,17514.153846153848
86,6569.0
87,15298.076923076924
88,15054.923076923076
89,12397.461538461539
90,1439.076923076923
91,15928.384615384615
92,187.23076923076923
93,9296.692307692309
94,3719.5384615384614
95,8905.307692307691
96,16233.923076923076
97,6589.538461538462
98,10064.615384615385
99,13064.615384615385
100,16969.0
101,12255.538461538461
102,7475.461538461538
103,9625.76923076923
104,7866.2307692307695
105,6772.615384615385
106,11198.23076923077
107,12882.846153846154
108,14813.307692307691
109,3224.3846153846152
110,6619.076923076923
111,1826.6153846153845
112,9425.076923076924
113,5027.2307692307695
114,15150.0
115,3466.6923076923076
116,2195.846153846154
117,13493.0
118,11108.692307692309
119,12100.461538461539
120,4519.153846153846
121,16816.153846153848
122,13835.307692307691
123,1846.2307692307693
124,13959.384615384615
125,14704.153846153846
126,17294.69230769231
127,8515.538461538461
128,7684.7692307692305
129,1541.076923076923
130,7079.384615384615
131,11074.153846153846
132,13141.846153846154
133,4952.461538461538
134,3610.3846153846152
135,17281.384615384617
136,12711.23076923077
137,6710.615384615385
138,2471.3846153846152
139,12314.461538461539
140,14753.461538461539
141,11261.461538461539
142,16145.846153846154
143,10020.0
144,11090.0
145,384.46153846153845
146,10444.076923076924
147,4731.538461538462
148,3559.769230769231
149,15825.461538461539
150,7529.0
151,9105.846153846154
152,4142.307692307692
153,5918.307692307692
154,4086.5384615384614
155,6924.076923076923
156,3892.0
157,4528.692307692308
158,9393.384615384615
159,4538.153846153846
160,7533.461538461538
161,8576.461538461539
162,11088.461538461539
163,3450.846153846154
164,16897.153846153848
165,11720.153846153846
166,12069.384615384615
167,16427.153846153848
168,1626.7692307692307
169,13307.23076923077
170,5623.615384615385
171,7336.2307692307695
172,3694.4615384615386
173,13233.461538461539
174,15557.615384615385
175,14645.384615384615
176,11410.846153846154
177,11068.846153846154
178,1414.2307692307693
179,10025.384615384615
180,11591.461538461539
181,10946.153846153846
182,5465.615384615385
183,3312.230769230769
184,17380.615384615383
185,4725.153846153846
186,9146.615384615385
187,6689.153846153846
188,3173.6923076923076
189,5044.307692307692
190,17454.23076923077
191,8611.615384615385
192,13111.23076923077
193,5748.0
194,14463.384615384615
195,7379.461538461538
196,6823.923076923077
197,8273.076923076924
198,8554.461538461539
199,15665.538461538461
200,12982.923076923076
201,15487.923076923076
202,4156.384615384615
203,18550.23076923077
204,14669.384615384615
205,3840.846153846154
206,6164.076923076923
207,6896.615384615385
208,11364.76923076923
209,4139.153846153846
210,18374.923076923078
211,12281.923076923076
212,11499.384615384615
213,14118.615384615385
214,12747.923076923076
215,12830.923076923076
216,4060.846153846154
217,8005.2307692307695
218,4351.7692307692305
219,5638.846153846154
220,2150.5384615384614
221,6629.615384615385
222,7782.615384615385
223,16304.307692307691
224,16727.76923076923
225,10717.0
226,17565.153846153848
227,9302.615384615385
228,11925.615384615385
229,12029.384615384615
230,17902.69230769231
231,11727.307692307691
232,14460.692307692309
233,16773.46153846154
234,6063.846153846154
235,14065.153846153846
236,2553.076923076923
237,6831.307692307692
238,13085.846153846154
239,10594.76923076923
240,6993.615384615385
241,13137.76923076923
242,8738.615384615385
243,11736.923076923076
244,17144.46153846154
245,6627.923076923077
246,14013.384615384615
247,12114.76923076923
248,5944.0
249,11167.76923076923
250,10401.153846153846
251,6847.076923076923
252,10684.153846153846
253,4882.692307692308
254,1792.3846153846155
255,12635.76923076923
256,2843.230769230769
257,4005.6923076923076
258,16717.0
259,2051.923076923077
260,2241.5384615384614
261,9068.846153846154
262,13381.076923076924
263,18056.76923076923
264,6314.153846153846
265,8138.615384615385
266,16086.538461538461
267,10014.461538461539
268,9306.76923076923
269,5162.384615384615
270,14225.76923076923
271,16100.384615384615
272,3700.3076923076924
273,583.1538461538462
274,9704.384615384615
275,9787.538461538461
276,9964.076923076924
277,13132.384615384615
278,13226.0
279,7046.846153846154
280,6814.846153846154
281,16393.0
282,14446.23076923077
283,1931.3076923076924
284,4548.307692307692
285,13915.846153846154
286,14699.461538461539
287,3076.3076923076924
288,10914.76923076923
289,5357.538461538462
290,2810.0
291,16436.53846153846
292,15903.538461538461
293,15260.153846153846
294,12137.384615384615
295,13772.846153846154
296,16208.153846153846
