ID,score
0,1671.5
1,10135.0
2,11804.0
3,15091.5
4,14302.0
5,13141.5
6,7116.5
7,19228.0
8,8422.0
9,5137.5
10,17125.0
11,16789.0
12,3151.0
13,17161.5
14,3376.0
15,15114.0
16,8149.5
17,7545.5
18,18714.0
19,6609.5
20,4482.5
21,7787.5
22,13497.5
23,1540.5
24,17285.0
25,1440.0
26,12455.5
27,7651.5
28,9198.5
29,3267.0
30,9565.5
31,1314.0
32,10615.0
33,5394.0
34,11125.5
35,7546.0
36,7523.0
37,9056.5
38,5025.0
39,10634.0
40,14599.5
41,11927.0
42,1718.0
43,18476.0
44,18568.5
45,16248.5
46,5775.0
47,11614.5
48,5604.5
49,1653.0
50,15038.0
51,16739.0
52,7193.5
53,1570.5
54,4875.5
55,5428.0
56,14315.0
57,9284.0
58,8060.5
59,5271.0
60,9096.0
61,2452.0
62,4265.5
63,5058.5
64,12806.0
65,17344.5
66,4209.5
67,4582.0
68,14305.0
69,18303.5
70,11381.0
71,14857.0
72,10360.5
73,602.0
74,4639.0
75,13762.5
76,12182.5
77,12959.0
78,18262.0
79,12245.5
80,13617.0
81,8966.0
82,18831.0
83,16576.5
84,5567.5
85,19366.0
86,6552.5
87,14529.5
88,15317.0
89,11833.5
90,1108.5
91,18615.5
92,120.5
93,10119.0
94,2866.0
95,7896.5
96,16745.5
97,7502.0
98,8227.5
99,14281.0
100,17908.5
101,13967.0
102,6577.0
103,9110.0
104,7726.5
105,7001.0
106,10921.5
107,12199.5
108,15849.0
109,4225.0
110,4216.0
111,1567.5
112,11186.0
113,5393.5
114,13663.0
115,3860.0
116,2998.0
117,15190.5
118,7986.0
119,13583.0
120,4245.0
121,15307.5
122,15212.0
123,1903.5
124,15435.0
125,15596.0
126,18869.0
127,8325.0
128,5120.5
129,1079.0
130,4179.5
131,11318.0
132,12595.0
133,6269.5
134,987.5
135,17307.5
136,13707.0
137,6135.5
138,1505.0
139,16181.0
140,11979.5
141,9521.0
142,15473.5
143,7626.0
144,11299.0
145,432.0
146,12786.0
147,3129.0
148,3014.5
149,18310.5
150,8841.5
151,11475.0
152,4843.5
153,4067.5
154,4054.0
155,5828.0
156,3938.0
157,5090.0
158,7373.5
159,4513.5
160,8416.5
161,7435.0
162,9785.5
163,1862.0
164,18460.5
165,9509.0
166,11084.0
167,16696.5
168,2267.0
169,14854.0
170,2661.0
171,8981.5
172,2654.5
173,16720.5
174,17215.0
175,15732.0
176,11093.5
177,9193.0
178,257.0
179,8854.0
180,15877.0
181,11142.0
182,5048.5
183,2802.5
184,18612.5
185,5780.5
186,4541.0
187,5883.0
188,2596.0
189,5593.5
190,16782.0
191,9569.0
192,13469.5
193,5447.5
194,16488.0
195,4897.5
196,6066.0
197,5172.0
198,9438.0
199,14866.0
200,14359.5
201,13609.0
202,3808.0
203,19254.0
204,16309.0
205,2254.5
206,3294.0
207,5109.5
208,11668.5
209,5142.5
210,18571.0
211,10501.0
212,11515.5
213,16635.0
214,11073.5
215,15844.0
216,2378.0
217,7165.0
218,3849.0
219,4814.5
220,3073.5
221,3816.5
222,12528.0
223,16835.0
224,17917.0
225,9710.5
226,18038.5
227,7446.5
228,15922.0
229,15269.0
230,18005.5
231,11757.0
232,13665.25
233,17668.0
234,7608.5
235,15759.5
236,1361.0
237,5623.0
238,12911.0
239,9583.0
240,8490.0
241,10597.5
242,6630.5
243,10645.0
244,14743.0
245,2740.5
246,15170.0
247,12902.0
248,6372.0
249,9743.5
250,7350.5
251,9163.5
252,10992.5
253,3181.0
254,2300.5
255,14747.0
256,2547.5
257,3345.0
258,17193.5
259,939.5
260,1601.5
261,8758.0
262,16182.5
263,17507.5
264,6706.5
265,3553.5
266,14545.0
267,5887.5
268,10711.0
269,1401.0
270,14866.0
271,17122.0
272,3851.5
273,1098.5
274,11827.5
275,11697.5
276,10642.5
277,12809.0
278,13294.0
279,8906.5
280,7681.0
281,17416.0
282,14356.5
283,1854.5
